# This is F1TENTH simulation from 18.12.2023 at time 14:11:50
# Done with git-revision: unknown
#
# Saving: 0.02 s
#
# Controller: Recorder-Node
#
# Data:
time,angular_vel_z,linear_vel_x,pose_theta,pose_theta_cos,pose_theta_sin,pose_x,pose_y,slip_angle,steering_angle,angular_control_calculated,translational_control_calculated,WYPT_X_00,WYPT_X_01,WYPT_X_02,WYPT_X_03,WYPT_X_04,WYPT_X_05,WYPT_X_06,WYPT_X_07,WYPT_X_08,WYPT_X_09,WYPT_X_10,WYPT_X_11,WYPT_X_12,WYPT_X_13,WYPT_X_14,WYPT_X_15,WYPT_X_16,WYPT_X_17,WYPT_X_18,WYPT_X_19,WYPT_Y_00,WYPT_Y_01,WYPT_Y_02,WYPT_Y_03,WYPT_Y_04,WYPT_Y_05,WYPT_Y_06,WYPT_Y_07,WYPT_Y_08,WYPT_Y_09,WYPT_Y_10,WYPT_Y_11,WYPT_Y_12,WYPT_Y_13,WYPT_Y_14,WYPT_Y_15,WYPT_Y_16,WYPT_Y_17,WYPT_Y_18,WYPT_Y_19,WYPT_VX_00,WYPT_VX_01,WYPT_VX_02,WYPT_VX_03,WYPT_VX_04,WYPT_VX_05,WYPT_VX_06,WYPT_VX_07,WYPT_VX_08,WYPT_VX_09,WYPT_VX_10,WYPT_VX_11,WYPT_VX_12,WYPT_VX_13,WYPT_VX_14,WYPT_VX_15,WYPT_VX_16,WYPT_VX_17,WYPT_VX_18,WYPT_VX_19,LIDAR_0040,LIDAR_0065,LIDAR_0090,LIDAR_0115,LIDAR_0140,LIDAR_0165,LIDAR_0190,LIDAR_0215,LIDAR_0240,LIDAR_0265,LIDAR_0290,LIDAR_0315,LIDAR_0340,LIDAR_0365,LIDAR_0390,LIDAR_0415,LIDAR_0440,LIDAR_0465,LIDAR_0490,LIDAR_0515,LIDAR_0540,LIDAR_0565,LIDAR_0590,LIDAR_0615,LIDAR_0640,LIDAR_0665,LIDAR_0690,LIDAR_0715,LIDAR_0740,LIDAR_0765,LIDAR_0790,LIDAR_0815,LIDAR_0840,LIDAR_0865,LIDAR_0890,LIDAR_0915,LIDAR_0940,LIDAR_0965,LIDAR_0990,LIDAR_1015
115.78,1.901,2.878,1.402,0.168,0.986,-3.121,4.977,0.0,-0.328,2.844,-0.302,-1.993,-1.742,-1.422,-1.06,-0.676,-0.28,0.12,0.519,0.917,1.314,1.711,2.109,2.509,2.908,3.301,3.678,4.024,4.314,4.514,4.607,5.048,5.358,5.596,5.765,5.872,5.927,5.941,5.923,5.885,5.837,5.79,5.755,5.744,5.769,5.841,5.971,6.171,6.444,6.789,7.176,2.844,3.054,3.302,3.563,3.834,4.123,4.438,4.77,5.072,5.347,5.063,4.653,4.3,3.99,3.713,3.467,3.258,3.135,3.148,3.226,12.911,13.358,12.188,11.356,10.739,10.31,10.013,9.854,9.792,9.859,10.028,10.349,10.812,10.177,8.666,7.593,6.911,6.371,6.001,5.705,5.447,5.381,5.317,5.334,5.401,5.514,5.726,5.922,6.417,2.399,2.203,65.533,65.533,65.533,65.533,65.533,65.533,65.533,6.827,7.034
115.826,1.73,2.871,1.35,0.219,0.976,-3.105,5.063,0.0,-0.322,2.757,-0.294,-2.081,-2.041,-1.993,-1.939,-1.879,-1.813,-1.742,-1.667,-1.589,-1.507,-1.422,-1.335,-1.245,-1.154,-1.06,-0.966,-0.87,-0.773,-0.676,-0.577,4.869,4.96,5.048,5.132,5.212,5.287,5.358,5.424,5.486,5.543,5.596,5.644,5.689,5.729,5.765,5.797,5.826,5.851,5.872,5.891,2.757,2.798,2.844,2.894,2.944,2.997,3.054,3.113,3.174,3.238,3.302,3.366,3.431,3.497,3.563,3.63,3.697,3.765,3.834,3.904,12.245,65.533,6.349,11.977,11.204,10.578,10.154,9.909,9.761,9.737,9.847,10.035,10.359,10.837,9.6,8.23,7.306,6.636,6.14,5.784,5.522,5.285,5.225,5.18,5.188,5.278,5.412,5.622,5.836,6.357,6.898,2.172,65.533,10.5,65.533,65.533,65.533,65.533,65.533,6.912
115.865,1.761,2.863,1.261,0.305,0.952,-3.068,5.199,0.0,-0.369,2.757,-0.292,-1.993,-1.742,-1.422,-1.06,-0.676,-0.28,0.12,0.519,0.917,1.314,1.711,2.109,2.509,2.908,3.301,3.678,4.024,4.314,4.514,4.607,5.048,5.358,5.596,5.765,5.872,5.927,5.941,5.923,5.885,5.837,5.79,5.755,5.744,5.769,5.841,5.971,6.171,6.444,6.789,7.176,2.844,3.054,3.302,3.563,3.834,4.123,4.438,4.77,5.072,5.347,5.063,4.653,4.3,3.99,3.713,3.467,3.258,3.135,3.148,3.226,10.242,65.533,13.857,11.889,11.725,10.969,10.402,10.044,9.808,9.677,9.677,9.788,10.013,10.399,10.847,9.091,7.829,6.99,6.378,5.929,5.592,5.366,5.13,5.093,5.069,5.086,5.167,5.33,5.553,5.787,6.282,6.919,2.237,2.199,10.687,65.533,65.533,65.533,65.533,65.533
115.902,1.853,2.866,1.193,0.369,0.929,-3.03,5.311,0.0,-0.358,2.844,-0.269,-1.993,-1.742,-1.422,-1.06,-0.676,-0.28,0.12,0.519,0.917,1.314,1.711,2.109,2.509,2.908,3.301,3.678,4.024,4.314,4.514,4.607,5.048,5.358,5.596,5.765,5.872,5.927,5.941,5.923,5.885,5.837,5.79,5.755,5.744,5.769,5.841,5.971,6.171,6.444,6.789,7.176,2.844,3.054,3.302,3.563,3.834,4.123,4.438,4.77,5.072,5.347,5.063,4.653,4.3,3.99,3.713,3.467,3.258,3.135,3.148,3.226,11.399,65.533,12.908,13.5,9.571,11.47,10.733,10.218,9.914,9.697,9.597,9.617,6.437,9.992,10.354,10.12,8.59,7.316,6.665,6.113,5.708,5.411,5.182,4.99,4.946,4.912,4.974,5.076,5.23,5.478,5.702,6.255,6.883,2.315,2.108,10.93,65.533,65.533,65.533,65.533
115.943,1.893,2.862,1.124,0.432,0.902,-2.961,5.42,0.0,-0.333,3.054,-0.255,-1.742,-1.422,-1.06,-0.676,-0.28,0.12,0.519,0.917,1.314,1.711,2.109,2.509,2.908,3.301,3.678,4.024,4.314,4.514,4.607,4.599,5.358,5.596,5.765,5.872,5.927,5.941,5.923,5.885,5.837,5.79,5.755,5.744,5.769,5.841,5.971,6.171,6.444,6.789,7.176,7.575,3.054,3.302,3.563,3.834,4.123,4.438,4.77,5.072,5.347,5.063,4.653,4.3,3.99,3.713,3.467,3.258,3.135,3.148,3.226,3.364,9.894,10.354,12.538,13.847,12.091,11.766,10.967,10.376,9.995,9.727,9.588,9.558,9.64,9.823,10.147,10.641,9.047,7.776,6.898,6.262,5.795,5.457,5.205,4.953,4.941,4.887,4.898,4.973,5.108,5.31,5.598,5.934,6.521,7.274,2.248,2.18,65.533,65.533,65.533,65.533
115.984,1.893,2.862,1.052,0.495,0.869,-2.908,5.526,0.0,-0.333,3.054,-0.244,-1.742,-1.422,-1.06,-0.676,-0.28,0.12,0.519,0.917,1.314,1.711,2.109,2.509,2.908,3.301,3.678,4.024,4.314,4.514,4.607,4.599,5.358,5.596,5.765,5.872,5.927,5.941,5.923,5.885,5.837,5.79,5.755,5.744,5.769,5.841,5.971,6.171,6.444,6.789,7.176,7.575,3.054,3.302,3.563,3.834,4.123,4.438,4.77,5.072,5.347,5.063,4.653,4.3,3.99,3.713,3.467,3.258,3.135,3.148,3.226,3.364,4.834,11.427,65.533,12.933,65.533,1.883,11.455,10.73,10.194,9.85,9.604,9.479,9.461,9.541,9.763,10.107,10.314,8.599,7.472,6.634,6.046,5.601,5.297,5.067,4.84,4.817,4.776,4.809,4.884,5.017,5.24,5.533,5.883,6.505,7.255,2.346,2.179,12.742,65.533,65.533
116.03,1.858,2.88,0.98,0.557,0.83,-2.832,5.629,0.0,-0.317,3.054,-0.27,-1.742,-1.422,-1.06,-0.676,-0.28,0.12,0.519,0.917,1.314,1.711,2.109,2.509,2.908,3.301,3.678,4.024,4.314,4.514,4.607,4.599,5.358,5.596,5.765,5.872,5.927,5.941,5.923,5.885,5.837,5.79,5.755,5.744,5.769,5.841,5.971,6.171,6.444,6.789,7.176,7.575,3.054,3.302,3.563,3.834,4.123,4.438,4.77,5.072,5.347,5.063,4.653,4.3,3.99,3.713,3.467,3.258,3.135,3.148,3.226,3.364,10.776,9.838,10.326,65.533,13.224,1.866,12.165,11.204,10.516,9.998,9.683,9.455,9.35,9.355,9.491,65.533,9.971,65.533,65.533,65.533,65.533,5.716,5.43,5.133,4.919,4.723,4.696,4.669,4.718,4.798,4.952,5.171,5.487,5.82,6.474,7.27,8.435,2.286,2.391,65.533
116.072,1.938,2.915,0.905,0.617,0.787,-2.753,5.718,0.0,-0.306,3.054,-0.253,-1.742,-1.422,-1.06,-0.676,-0.28,0.12,0.519,0.917,1.314,1.711,2.109,2.509,2.908,3.301,3.678,4.024,4.314,4.514,4.607,4.599,5.358,5.596,5.765,5.872,5.927,5.941,5.923,5.885,5.837,5.79,5.755,5.744,5.769,5.841,5.971,6.171,6.444,6.789,7.176,7.575,3.054,3.302,3.563,3.834,4.123,4.438,4.77,5.072,5.347,5.063,4.653,4.3,3.99,3.713,3.467,3.258,3.135,3.148,3.226,3.364,10.649,8.676,11.448,12.037,65.533,1.857,11.772,11.521,10.721,10.155,9.763,9.488,9.323,9.293,9.372,9.546,9.83,10.255,8.794,7.406,6.61,5.995,5.523,5.197,4.957,4.794,4.633,4.645,4.645,4.713,4.838,5.018,5.301,5.592,6.173,6.861,7.836,9.033,2.278,65.533
116.11,1.757,2.904,0.856,0.656,0.755,-2.68,5.809,0.0,-0.315,3.054,-0.243,-1.742,-1.422,-1.06,-0.676,-0.28,0.12,0.519,0.917,1.314,1.711,2.109,2.509,2.908,3.301,3.678,4.024,4.314,4.514,4.607,4.599,5.358,5.596,5.765,5.872,5.927,5.941,5.923,5.885,5.837,5.79,5.755,5.744,5.769,5.841,5.971,6.171,6.444,6.789,7.176,7.575,3.054,3.302,3.563,3.834,4.123,4.438,4.77,5.072,5.347,5.063,4.653,4.3,3.99,3.713,3.467,3.258,3.135,3.148,3.226,3.364,10.587,10.903,11.263,10.209,12.355,1.866,65.533,11.8,10.926,10.283,9.813,9.504,9.327,9.21,9.259,65.533,65.533,65.533,65.533,65.533,65.533,65.533,5.558,5.237,4.985,4.791,4.608,4.599,4.596,4.644,4.744,4.905,5.139,5.465,5.829,6.514,7.356,8.6,2.4,2.309
116.144,1.771,2.909,0.765,0.721,0.693,-2.536,5.895,0.0,-0.305,3.054,-0.218,-1.422,-1.06,-0.676,-0.28,0.12,0.519,0.917,1.314,1.711,2.109,2.509,2.908,3.301,3.678,4.024,4.314,4.514,4.607,4.599,4.501,5.596,5.765,5.872,5.927,5.941,5.923,5.885,5.837,5.79,5.755,5.744,5.769,5.841,5.971,6.171,6.444,6.789,7.176,7.575,7.962,3.302,3.563,3.834,4.123,4.438,4.77,5.072,5.347,5.063,4.653,4.3,3.99,3.713,3.467,3.258,3.135,3.148,3.226,3.364,3.507,10.536,10.852,9.754,65.533,10.807,1.859,13.463,12.172,11.142,10.444,9.88,9.563,9.317,9.164,9.13,5.967,65.533,65.533,65.533,65.533,65.533,6.16,5.756,5.337,5.042,4.825,4.669,4.532,4.547,4.566,4.655,4.791,4.997,5.291,5.591,6.211,6.935,7.987,9.543,2.389
116.183,1.694,2.963,0.717,0.754,0.657,-2.469,5.959,0.0,-0.305,3.302,-0.242,-1.422,-1.06,-0.676,-0.28,0.12,0.519,0.917,1.314,1.711,2.109,2.509,2.908,3.301,3.678,4.024,4.314,4.514,4.607,4.599,4.501,5.596,5.765,5.872,5.927,5.941,5.923,5.885,5.837,5.79,5.755,5.744,5.769,5.841,5.971,6.171,6.444,6.789,7.176,7.575,7.962,3.302,3.563,3.834,4.123,4.438,4.77,5.072,5.347,5.063,4.653,4.3,3.99,3.713,3.467,3.258,3.135,3.148,3.226,3.364,3.507,10.573,10.683,8.567,65.533,10.227,1.863,13.586,65.533,11.704,10.789,10.15,9.657,9.363,9.128,9.03,8.985,65.533,65.533,65.533,65.533,65.533,65.533,65.533,5.436,5.124,4.882,4.696,4.557,4.434,4.471,4.511,4.594,4.755,4.971,5.287,5.625,6.271,7.064,8.176,9.897
116.228,1.684,2.958,0.648,0.797,0.604,-2.34,6.048,0.0,-0.277,3.302,-0.223,-1.422,-1.06,-0.676,-0.28,0.12,0.519,0.917,1.314,1.711,2.109,2.509,2.908,3.301,3.678,4.024,4.314,4.514,4.607,4.599,4.501,5.596,5.765,5.872,5.927,5.941,5.923,5.885,5.837,5.79,5.755,5.744,5.769,5.841,5.971,6.171,6.444,6.789,7.176,7.575,7.962,3.302,3.563,3.834,4.123,4.438,4.77,5.072,5.347,5.063,4.653,4.3,3.99,3.713,3.467,3.258,3.135,3.148,3.226,3.364,3.507,10.735,10.785,10.95,8.781,11.53,1.78,65.533,13.909,65.533,11.308,10.501,9.86,9.452,9.17,8.958,8.87,8.871,65.533,65.533,65.533,65.533,65.533,65.533,5.791,5.357,5.012,4.772,4.587,4.492,4.373,4.413,4.468,4.559,4.72,4.975,5.3,5.676,6.338,7.18,8.396
116.261,1.692,2.97,0.562,0.846,0.533,-2.209,6.109,0.0,-0.303,3.302,-0.199,-1.422,-1.06,-0.676,-0.28,0.12,0.519,0.917,1.314,1.711,2.109,2.509,2.908,3.301,3.678,4.024,4.314,4.514,4.607,4.599,4.501,5.596,5.765,5.872,5.927,5.941,5.923,5.885,5.837,5.79,5.755,5.744,5.769,5.841,5.971,6.171,6.444,6.789,7.176,7.575,7.962,3.302,3.563,3.834,4.123,4.438,4.77,5.072,5.347,5.063,4.653,4.3,3.99,3.713,3.467,3.258,3.135,3.148,3.226,3.364,3.507,10.891,10.672,10.862,11.041,10.216,1.788,12.263,13.137,13.345,11.994,10.893,10.174,9.585,9.227,8.948,8.812,8.743,5.57,65.533,65.533,65.533,65.533,65.533,65.533,5.533,5.175,4.867,4.639,4.504,4.394,4.3,4.366,4.407,4.541,4.73,4.971,5.332,5.713,6.436,7.346
116.307,1.617,2.979,0.501,0.877,0.48,-2.108,6.169,0.0,-0.256,3.302,-0.186,-1.422,-1.06,-0.676,-0.28,0.12,0.519,0.917,1.314,1.711,2.109,2.509,2.908,3.301,3.678,4.024,4.314,4.514,4.607,4.599,4.501,5.596,5.765,5.872,5.927,5.941,5.923,5.885,5.837,5.79,5.755,5.744,5.769,5.841,5.971,6.171,6.444,6.789,7.176,7.575,7.962,3.302,3.563,3.834,4.123,4.438,4.77,5.072,5.347,5.063,4.653,4.3,3.99,3.713,3.467,3.258,3.135,3.148,3.226,3.364,3.507,8.721,10.85,10.889,10.978,11.2,1.839,65.533,12.829,65.533,11.772,11.174,10.334,9.712,9.288,8.975,8.789,8.679,8.721,65.533,65.533,65.533,65.533,65.533,6.299,5.777,5.319,4.966,4.712,4.522,4.406,4.284,4.343,4.38,4.476,4.628,4.848,5.161,5.577,6.073,6.951
116.342,1.608,3.011,0.448,0.901,0.433,-1.965,6.201,0.0,-0.242,3.563,-0.192,-1.06,-0.676,-0.28,0.12,0.519,0.917,1.314,1.711,2.109,2.509,2.908,3.301,3.678,4.024,4.314,4.514,4.607,4.599,4.501,4.327,5.765,5.872,5.927,5.941,5.923,5.885,5.837,5.79,5.755,5.744,5.769,5.841,5.971,6.171,6.444,6.789,7.176,7.575,7.962,8.321,3.563,3.834,4.123,4.438,4.77,5.072,5.347,5.063,4.653,4.3,3.99,3.713,3.467,3.258,3.135,3.148,3.226,3.364,3.507,3.671,8.894,10.945,10.916,10.937,8.756,1.804,10.216,12.344,6.175,65.533,11.704,10.707,9.914,9.38,9.006,8.746,8.608,8.54,5.35,65.533,65.533,65.533,65.533,65.533,65.533,5.521,5.132,4.805,4.598,4.436,4.327,4.224,4.292,4.353,4.466,4.644,4.899,5.224,5.672,6.303
116.383,1.596,3.079,0.373,0.931,0.364,-1.82,6.268,0.0,-0.242,3.563,-0.172,-1.06,-0.676,-0.28,0.12,0.519,0.917,1.314,1.711,2.109,2.509,2.908,3.301,3.678,4.024,4.314,4.514,4.607,4.599,4.501,4.327,5.765,5.872,5.927,5.941,5.923,5.885,5.837,5.79,5.755,5.744,5.769,5.841,5.971,6.171,6.444,6.789,7.176,7.575,7.962,8.321,3.563,3.834,4.123,4.438,4.77,5.072,5.347,5.063,4.653,4.3,3.99,3.713,3.467,3.258,3.135,3.148,3.226,3.364,3.507,3.671,9.097,8.887,10.764,10.952,5.177,1.809,11.47,11.949,65.533,13.581,9.211,11.169,10.242,9.544,9.087,8.755,8.543,8.432,8.417,8.504,8.561,8.928,9.023,7.617,6.59,5.847,5.384,4.996,4.71,4.513,4.369,4.297,4.178,4.292,4.359,4.491,4.687,4.969,5.323,5.838
116.425,1.596,3.079,0.327,0.947,0.322,-1.694,6.304,0.0,-0.248,3.563,-0.16,-1.06,-0.676,-0.28,0.12,0.519,0.917,1.314,1.711,2.109,2.509,2.908,3.301,3.678,4.024,4.314,4.514,4.607,4.599,4.501,4.327,5.765,5.872,5.927,5.941,5.923,5.885,5.837,5.79,5.755,5.744,5.769,5.841,5.971,6.171,6.444,6.789,7.176,7.575,7.962,8.321,3.563,3.834,4.123,4.438,4.77,5.072,5.347,5.063,4.653,4.3,3.99,3.713,3.467,3.258,3.135,3.148,3.226,3.364,3.507,3.671,9.331,9.031,65.533,10.972,10.986,8.832,11.273,10.156,12.145,6.059,13.136,11.697,10.589,9.78,9.193,8.799,8.508,8.348,8.258,8.285,8.355,65.533,8.881,8.314,7.137,6.236,5.654,5.195,4.842,4.603,4.432,4.312,4.255,4.181,4.282,4.381,4.534,4.75,5.058,5.48
116.465,1.48,3.098,0.268,0.964,0.265,-1.55,6.333,0.0,-0.227,3.563,-0.161,-1.06,-0.676,-0.28,0.12,0.519,0.917,1.314,1.711,2.109,2.509,2.908,3.301,3.678,4.024,4.314,4.514,4.607,4.599,4.501,4.327,5.765,5.872,5.927,5.941,5.923,5.885,5.837,5.79,5.755,5.744,5.769,5.841,5.971,6.171,6.444,6.789,7.176,7.575,7.962,8.321,3.563,3.834,4.123,4.438,4.77,5.072,5.347,5.063,4.653,4.3,3.99,3.713,3.467,3.258,3.135,3.148,3.226,3.364,3.507,3.671,9.331,9.031,65.533,10.972,10.986,8.832,11.273,10.156,12.145,6.059,13.136,11.697,10.589,9.78,9.193,8.799,8.508,8.348,8.258,8.285,8.355,65.533,8.881,8.314,7.137,6.236,5.654,5.195,4.842,4.603,4.432,4.312,4.255,4.181,4.282,4.381,4.534,4.75,5.058,5.48
116.508,1.337,3.166,0.217,0.976,0.216,-1.445,6.362,0.0,-0.215,3.834,-0.147,-0.676,-0.28,0.12,0.519,0.917,1.314,1.711,2.109,2.509,2.908,3.301,3.678,4.024,4.314,4.514,4.607,4.599,4.501,4.327,4.093,5.872,5.927,5.941,5.923,5.885,5.837,5.79,5.755,5.744,5.769,5.841,5.971,6.171,6.444,6.789,7.176,7.575,7.962,8.321,8.645,3.834,4.123,4.438,4.77,5.072,5.347,5.063,4.653,4.3,3.99,3.713,3.467,3.258,3.135,3.148,3.226,3.364,3.507,3.671,3.878,65.533,9.239,8.994,10.839,10.985,11.017,11.171,11.419,11.877,65.533,13.375,9.038,10.968,10.029,9.328,8.845,8.486,8.258,8.128,8.093,8.167,8.3,8.54,8.917,7.871,6.76,5.966,5.451,5.046,4.738,4.516,4.369,4.267,4.237,4.18,4.301,4.417,4.602,4.855,5.213
116.54,1.284,3.206,0.169,0.986,0.169,-1.286,6.381,0.0,-0.2,3.834,-0.132,-0.676,-0.28,0.12,0.519,0.917,1.314,1.711,2.109,2.509,2.908,3.301,3.678,4.024,4.314,4.514,4.607,4.599,4.501,4.327,4.093,5.872,5.927,5.941,5.923,5.885,5.837,5.79,5.755,5.744,5.769,5.841,5.971,6.171,6.444,6.789,7.176,7.575,7.962,8.321,8.645,3.834,4.123,4.438,4.77,5.072,5.347,5.063,4.653,4.3,3.99,3.713,3.467,3.258,3.135,3.148,3.226,3.364,3.507,3.671,3.878,65.533,9.365,9.059,11.152,11.03,11.003,8.8,10.673,10.448,12.224,65.533,65.533,11.122,10.151,9.417,8.863,8.474,8.228,8.069,8.012,4.76,8.138,65.533,8.683,8.139,6.987,6.137,5.496,5.128,4.796,4.561,4.392,4.287,4.241,4.24,4.228,4.382,4.535,4.765,5.098
116.581,1.254,3.254,0.11,0.994,0.11,-1.132,6.406,0.0,-0.2,3.834,-0.13,-0.676,-0.28,0.12,0.519,0.917,1.314,1.711,2.109,2.509,2.908,3.301,3.678,4.024,4.314,4.514,4.607,4.599,4.501,4.327,4.093,5.872,5.927,5.941,5.923,5.885,5.837,5.79,5.755,5.744,5.769,5.841,5.971,6.171,6.444,6.789,7.176,7.575,7.962,8.321,8.645,3.834,4.123,4.438,4.77,5.072,5.347,5.063,4.653,4.3,3.99,3.713,3.467,3.258,3.135,3.148,3.226,3.364,3.507,3.671,3.878,65.533,9.63,9.171,65.533,1.83,5.199,8.641,11.196,10.104,10.672,12.472,65.533,11.342,10.476,9.584,8.92,8.503,8.168,7.973,7.87,7.85,7.914,8.078,8.335,8.702,7.601,6.569,5.828,5.339,4.954,4.676,4.482,4.341,4.267,4.233,4.251,4.258,4.44,4.64,4.907
116.623,1.174,3.305,0.077,0.997,0.077,-0.996,6.412,0.0,-0.183,3.834,-0.119,-0.676,-0.28,0.12,0.519,0.917,1.314,1.711,2.109,2.509,2.908,3.301,3.678,4.024,4.314,4.514,4.607,4.599,4.501,4.327,4.093,5.872,5.927,5.941,5.923,5.885,5.837,5.79,5.755,5.744,5.769,5.841,5.971,6.171,6.444,6.789,7.176,7.575,7.962,8.321,8.645,3.834,4.123,4.438,4.77,5.072,5.347,5.063,4.653,4.3,3.99,3.713,3.467,3.258,3.135,3.148,3.226,3.364,3.507,3.671,3.878,65.533,9.851,9.387,9.071,10.968,10.996,10.996,11.1,8.881,11.681,11.868,13.002,8.728,10.759,9.794,9.034,8.502,8.144,7.898,7.733,7.684,7.709,7.77,8.019,8.282,8.246,7.046,6.183,5.497,5.159,4.842,4.591,4.408,4.307,4.244,4.247,4.259,4.391,4.546,4.779
116.663,1.022,3.304,0.037,0.999,0.037,-0.845,6.407,0.0,-0.181,3.834,-0.106,-0.28,0.12,0.519,0.917,1.314,1.711,2.109,2.509,2.908,3.301,3.678,4.024,4.314,4.514,4.607,4.599,4.501,4.327,4.093,3.812,5.927,5.941,5.923,5.885,5.837,5.79,5.755,5.744,5.769,5.841,5.971,6.171,6.444,6.789,7.176,7.575,7.962,8.321,8.645,8.93,4.123,4.438,4.77,5.072,5.347,5.063,4.653,4.3,3.99,3.713,3.467,3.258,3.135,3.148,3.226,3.364,3.507,3.671,3.878,4.065,65.533,10.183,9.604,9.163,11.124,10.94,10.967,8.74,65.533,10.159,11.881,12.48,12.656,11.087,9.941,9.115,8.528,8.123,7.802,7.625,7.508,7.51,7.561,7.705,7.931,8.306,7.602,6.593,5.857,5.273,4.98,4.71,4.513,4.368,4.292,4.264,4.285,4.317,4.492,4.685
116.704,0.957,3.369,0.003,1.0,0.003,-0.692,6.414,0.0,-0.154,4.123,-0.105,-0.28,0.12,0.519,0.917,1.314,1.711,2.109,2.509,2.908,3.301,3.678,4.024,4.314,4.514,4.607,4.599,4.501,4.327,4.093,3.812,5.927,5.941,5.923,5.885,5.837,5.79,5.755,5.744,5.769,5.841,5.971,6.171,6.444,6.789,7.176,7.575,7.962,8.321,8.645,8.93,4.123,4.438,4.77,5.072,5.347,5.063,4.653,4.3,3.99,3.713,3.467,3.258,3.135,3.148,3.226,3.364,3.507,3.671,3.878,4.065,11.353,10.455,9.788,1.925,65.533,11.084,10.958,8.73,11.023,9.864,10.272,12.225,13.077,11.038,10.136,9.239,8.565,8.095,7.728,65.533,65.533,7.25,7.194,65.533,65.533,7.925,65.533,65.533,6.153,5.564,5.135,4.844,4.616,4.447,4.347,4.297,4.299,4.344,4.402,4.626
116.744,1.034,3.493,-0.038,0.999,-0.038,-0.565,6.413,0.0,-0.154,4.123,-0.093,-0.28,0.12,0.519,0.917,1.314,1.711,2.109,2.509,2.908,3.301,3.678,4.024,4.314,4.514,4.607,4.599,4.501,4.327,4.093,3.812,5.927,5.941,5.923,5.885,5.837,5.79,5.755,5.744,5.769,5.841,5.971,6.171,6.444,6.789,7.176,7.575,7.962,8.321,8.645,8.93,4.123,4.438,4.77,5.072,5.347,5.063,4.653,4.3,3.99,3.713,3.467,3.258,3.135,3.148,3.226,3.364,3.507,3.671,3.878,4.065,11.353,10.455,9.788,1.925,65.533,11.084,10.958,8.73,11.023,9.864,10.272,12.225,13.077,11.038,10.136,9.239,8.565,8.095,7.728,65.533,65.533,7.25,7.194,65.533,65.533,7.925,65.533,65.533,6.153,5.564,5.135,4.844,4.616,4.447,4.347,4.297,4.299,4.344,4.402,4.626
116.783,0.93,3.529,-0.072,0.997,-0.072,-0.387,6.411,0.0,-0.154,4.123,-0.089,0.12,0.519,0.917,1.314,1.711,2.109,2.509,2.908,3.301,3.678,4.024,4.314,4.514,4.607,4.599,4.501,4.327,4.093,3.812,3.496,5.941,5.923,5.885,5.837,5.79,5.755,5.744,5.769,5.841,5.971,6.171,6.444,6.789,7.176,7.575,7.962,8.321,8.645,8.93,9.174,4.438,4.77,5.072,5.347,5.063,4.653,4.3,3.99,3.713,3.467,3.258,3.135,3.148,3.226,3.364,3.507,3.671,3.878,4.065,4.271,11.535,65.533,9.911,9.347,65.533,11.091,10.954,8.537,10.041,8.786,10.172,12.102,12.845,10.61,10.239,9.301,8.565,8.054,7.704,7.449,7.299,7.238,7.217,7.313,7.492,7.779,8.209,65.533,6.369,5.696,5.181,4.92,4.666,4.499,4.384,4.332,4.314,4.355,4.38,4.611
116.82,0.897,3.618,-0.106,0.994,-0.106,-0.247,6.401,0.0,-0.141,4.438,-0.078,0.12,0.519,0.917,1.314,1.711,2.109,2.509,2.908,3.301,3.678,4.024,4.314,4.514,4.607,4.599,4.501,4.327,4.093,3.812,3.496,5.941,5.923,5.885,5.837,5.79,5.755,5.744,5.769,5.841,5.971,6.171,6.444,6.789,7.176,7.575,7.962,8.321,8.645,8.93,9.174,4.438,4.77,5.072,5.347,5.063,4.653,4.3,3.99,3.713,3.467,3.258,3.135,3.148,3.226,3.364,3.507,3.671,3.878,4.065,4.271,11.982,10.934,7.638,9.524,9.161,11.145,10.971,10.875,10.923,8.688,11.336,11.748,65.533,8.268,10.484,9.403,8.623,8.031,7.647,7.346,7.066,7.022,7.008,3.777,7.22,7.459,7.811,7.697,6.741,6.005,5.481,5.079,4.805,4.602,4.461,4.376,4.347,4.373,4.447,4.513
116.862,0.897,3.618,-0.133,0.991,-0.133,-0.091,6.383,0.0,-0.136,4.438,-0.07,0.12,0.519,0.917,1.314,1.711,2.109,2.509,2.908,3.301,3.678,4.024,4.314,4.514,4.607,4.599,4.501,4.327,4.093,3.812,3.496,5.941,5.923,5.885,5.837,5.79,5.755,5.744,5.769,5.841,5.971,6.171,6.444,6.789,7.176,7.575,7.962,8.321,8.645,8.93,9.174,4.438,4.77,5.072,5.347,5.063,4.653,4.3,3.99,3.713,3.467,3.258,3.135,3.148,3.226,3.364,3.507,3.671,3.878,4.065,4.271,12.398,65.533,2.06,9.698,9.218,11.232,10.419,10.848,10.672,8.597,10.078,11.393,12.066,12.224,10.636,9.459,8.62,7.984,7.564,7.263,7.029,6.902,6.862,6.884,7.0,7.204,7.488,7.922,7.151,6.313,5.716,65.533,4.95,4.712,4.546,4.446,4.392,4.405,4.457,4.564
