# This is F1TENTH simulation from 12.02.2024 at time 18:45:04
# Done with git-revision: unknown
# Starting position :,"[3.62, 6.26, 0.378]"
# Saving: 0.02 s
# Speedfactor 1.0
# Controller: Recorder-Node
#
# Data:
time,angular_vel_z,linear_vel_x,pose_theta,pose_theta_cos,pose_theta_sin,pose_x,pose_y,slip_angle,steering_angle,angular_control_calculated,translational_control_calculated,WYPT_X_00,WYPT_X_01,WYPT_X_02,WYPT_X_03,WYPT_X_04,WYPT_X_05,WYPT_X_06,WYPT_X_07,WYPT_X_08,WYPT_X_09,WYPT_X_10,WYPT_X_11,WYPT_X_12,WYPT_X_13,WYPT_X_14,WYPT_X_15,WYPT_X_16,WYPT_X_17,WYPT_X_18,WYPT_X_19,WYPT_Y_00,WYPT_Y_01,WYPT_Y_02,WYPT_Y_03,WYPT_Y_04,WYPT_Y_05,WYPT_Y_06,WYPT_Y_07,WYPT_Y_08,WYPT_Y_09,WYPT_Y_10,WYPT_Y_11,WYPT_Y_12,WYPT_Y_13,WYPT_Y_14,WYPT_Y_15,WYPT_Y_16,WYPT_Y_17,WYPT_Y_18,WYPT_Y_19,WYPT_VX_00,WYPT_VX_01,WYPT_VX_02,WYPT_VX_03,WYPT_VX_04,WYPT_VX_05,WYPT_VX_06,WYPT_VX_07,WYPT_VX_08,WYPT_VX_09,WYPT_VX_10,WYPT_VX_11,WYPT_VX_12,WYPT_VX_13,WYPT_VX_14,WYPT_VX_15,WYPT_VX_16,WYPT_VX_17,WYPT_VX_18,WYPT_VX_19,LIDAR_0040,LIDAR_0065,LIDAR_0090,LIDAR_0115,LIDAR_0140,LIDAR_0165,LIDAR_0190,LIDAR_0215,LIDAR_0240,LIDAR_0265,LIDAR_0290,LIDAR_0315,LIDAR_0340,LIDAR_0365,LIDAR_0390,LIDAR_0415,LIDAR_0440,LIDAR_0465,LIDAR_0490,LIDAR_0515,LIDAR_0540,LIDAR_0565,LIDAR_0590,LIDAR_0615,LIDAR_0640,LIDAR_0665,LIDAR_0690,LIDAR_0715,LIDAR_0740,LIDAR_0765,LIDAR_0790,LIDAR_0815,LIDAR_0840,LIDAR_0865,LIDAR_0890,LIDAR_0915,LIDAR_0940,LIDAR_0965,LIDAR_0990,LIDAR_1015
115.422,-1.913,2.947,-0.465,0.894,-0.448,-7.356,-0.014,0.0,0.247,3.171,0.183,-6.72,-6.338,-5.942,-5.542,-5.143,-4.746,-4.35,-3.951,-3.551,-3.152,-2.755,-2.36,-1.967,-1.575,-1.184,-0.792,-0.398,-0.002,0.397,0.796,0.272,0.155,0.105,0.103,0.135,0.182,0.23,0.262,0.266,0.243,0.198,0.136,0.063,-0.017,-0.099,-0.178,-0.247,-0.299,-0.328,-0.325,3.171,3.443,3.757,4.121,4.492,4.821,5.118,5.373,5.518,5.704,5.927,6.139,6.338,6.526,6.153,5.736,5.368,5.041,4.747,4.476,7.064,6.039,5.341,4.662,4.1,3.873,3.632,3.44,3.306,3.224,3.182,3.186,3.224,3.308,3.452,3.611,2.808,2.769,3.0,2.719,65.533,65.533,65.533,65.533,65.533,65.533,65.533,65.533,65.533,65.533,65.533,65.533,13.612,12.384,11.377,6.831,10.322,10.007,9.846,9.774
115.461,-1.89,2.968,-0.41,0.917,-0.399,-7.255,-0.063,0.0,0.247,3.171,0.168,-6.72,-6.338,-5.942,-5.542,-5.143,-4.746,-4.35,-3.951,-3.551,-3.152,-2.755,-2.36,-1.967,-1.575,-1.184,-0.792,-0.398,-0.002,0.397,0.796,0.272,0.155,0.105,0.103,0.135,0.182,0.23,0.262,0.266,0.243,0.198,0.136,0.063,-0.017,-0.099,-0.178,-0.247,-0.299,-0.328,-0.325,3.171,3.443,3.757,4.121,4.492,4.821,5.118,5.373,5.518,5.704,5.927,6.139,6.338,6.526,6.153,5.736,5.368,5.041,4.747,4.476,7.285,5.53,4.975,4.424,3.92,3.721,3.511,3.336,3.236,3.159,3.145,3.165,3.236,3.325,3.475,3.67,2.707,2.762,2.68,2.724,65.533,65.533,65.533,65.533,65.533,65.533,65.533,65.533,65.533,65.533,65.533,65.533,13.057,11.983,11.196,10.621,10.218,9.886,9.81,9.808
115.502,-1.771,2.954,-0.336,0.944,-0.329,-7.113,-0.115,0.0,0.224,3.171,0.179,-6.72,-6.338,-5.942,-5.542,-5.143,-4.746,-4.35,-3.951,-3.551,-3.152,-2.755,-2.36,-1.967,-1.575,-1.184,-0.792,-0.398,-0.002,0.397,0.796,0.272,0.155,0.105,0.103,0.135,0.182,0.23,0.262,0.266,0.243,0.198,0.136,0.063,-0.017,-0.099,-0.178,-0.247,-0.299,-0.328,-0.325,3.171,3.443,3.757,4.121,4.492,4.821,5.118,5.373,5.518,5.704,5.927,6.139,6.338,6.526,6.153,5.736,5.368,5.041,4.747,4.476,5.694,5.058,4.451,4.018,3.693,3.499,3.309,3.192,3.143,3.106,3.117,3.175,3.257,3.376,3.56,2.803,2.898,4.665,65.533,65.533,65.533,3.082,65.533,65.533,65.533,65.533,65.533,65.533,65.533,65.533,65.533,65.533,12.269,11.329,6.646,10.34,10.057,9.897,9.847,9.932
115.54,-1.778,2.976,-0.257,0.967,-0.254,-6.998,-0.15,0.0,0.207,3.443,0.153,-6.338,-5.942,-5.542,-5.143,-4.746,-4.35,-3.951,-3.551,-3.152,-2.755,-2.36,-1.967,-1.575,-1.184,-0.792,-0.398,-0.002,0.397,0.796,1.194,0.155,0.105,0.103,0.135,0.182,0.23,0.262,0.266,0.243,0.198,0.136,0.063,-0.017,-0.099,-0.178,-0.247,-0.299,-0.328,-0.325,-0.285,3.443,3.757,4.121,4.492,4.821,5.118,5.373,5.518,5.704,5.927,6.139,6.338,6.526,6.153,5.736,5.368,5.041,4.747,4.476,4.223,5.144,4.513,4.055,3.741,3.444,3.303,3.194,3.116,3.07,3.062,3.119,3.178,3.292,3.474,3.667,4.001,4.464,65.533,65.533,65.533,65.533,65.533,65.533,65.533,65.533,65.533,65.533,65.533,65.533,65.533,65.533,12.581,11.636,10.978,10.473,10.154,9.887,9.88,9.944,10.114
115.579,-1.717,2.965,-0.186,0.983,-0.185,-6.856,-0.169,0.0,0.219,3.443,0.127,-6.338,-5.942,-5.542,-5.143,-4.746,-4.35,-3.951,-3.551,-3.152,-2.755,-2.36,-1.967,-1.575,-1.184,-0.792,-0.398,-0.002,0.397,0.796,1.194,0.155,0.105,0.103,0.135,0.182,0.23,0.262,0.266,0.243,0.198,0.136,0.063,-0.017,-0.099,-0.178,-0.247,-0.299,-0.328,-0.325,-0.285,3.443,3.757,4.121,4.492,4.821,5.118,5.373,5.518,5.704,5.927,6.139,6.338,6.526,6.153,5.736,5.368,5.041,4.747,4.476,4.223,4.599,4.108,3.765,3.504,3.244,3.168,3.105,3.065,3.027,3.066,3.126,3.243,3.381,3.588,3.858,4.246,4.843,65.533,65.533,2.651,65.533,65.533,65.533,65.533,65.533,65.533,65.533,65.533,65.533,65.533,65.533,65.533,11.136,6.632,10.246,10.017,9.943,9.944,10.085,10.341
115.621,-1.53,3.012,-0.126,0.992,-0.126,-6.728,-0.181,0.0,0.163,3.443,0.127,-6.338,-5.942,-5.542,-5.143,-4.746,-4.35,-3.951,-3.551,-3.152,-2.755,-2.36,-1.967,-1.575,-1.184,-0.792,-0.398,-0.002,0.397,0.796,1.194,0.155,0.105,0.103,0.135,0.182,0.23,0.262,0.266,0.243,0.198,0.136,0.063,-0.017,-0.099,-0.178,-0.247,-0.299,-0.328,-0.325,-0.285,3.443,3.757,4.121,4.492,4.821,5.118,5.373,5.518,5.704,5.927,6.139,6.338,6.526,6.153,5.736,5.368,5.041,4.747,4.476,4.223,4.234,3.855,3.574,3.339,3.134,3.108,3.05,3.018,3.047,3.084,3.164,3.294,3.481,3.718,4.088,4.615,3.773,65.533,65.533,65.533,65.533,65.533,65.533,65.533,65.533,4.256,65.533,65.533,65.533,65.533,65.533,11.387,10.803,10.402,10.103,9.9,9.938,10.028,10.253,10.621
115.661,-1.412,3.036,-0.081,0.997,-0.08,-6.592,-0.17,0.0,0.163,3.443,0.105,-5.942,-5.542,-5.143,-4.746,-4.35,-3.951,-3.551,-3.152,-2.755,-2.36,-1.967,-1.575,-1.184,-0.792,-0.398,-0.002,0.397,0.796,1.194,1.584,0.105,0.103,0.135,0.182,0.23,0.262,0.266,0.243,0.198,0.136,0.063,-0.017,-0.099,-0.178,-0.247,-0.299,-0.328,-0.325,-0.285,-0.199,3.757,4.121,4.492,4.821,5.118,5.373,5.518,5.704,5.927,6.139,6.338,6.526,6.153,5.736,5.368,5.041,4.747,4.476,4.223,3.981,4.08,3.745,3.469,3.28,3.116,3.081,3.037,3.027,3.032,3.091,3.19,3.333,3.548,3.818,4.237,3.38,65.533,65.533,65.533,65.533,65.533,65.533,65.533,4.745,65.533,65.533,3.874,65.533,65.533,65.533,65.533,65.533,10.697,10.285,10.072,9.957,9.966,10.085,10.35,10.765
115.702,-1.389,3.033,-0.027,1.0,-0.027,-6.457,-0.179,0.0,0.163,3.757,0.087,-5.942,-5.542,-5.143,-4.746,-4.35,-3.951,-3.551,-3.152,-2.755,-2.36,-1.967,-1.575,-1.184,-0.792,-0.398,-0.002,0.397,0.796,1.194,1.584,0.105,0.103,0.135,0.182,0.23,0.262,0.266,0.243,0.198,0.136,0.063,-0.017,-0.099,-0.178,-0.247,-0.299,-0.328,-0.325,-0.285,-0.199,3.757,4.121,4.492,4.821,5.118,5.373,5.518,5.704,5.927,6.139,6.338,6.526,6.153,5.736,5.368,5.041,4.747,4.476,4.223,3.981,4.08,3.745,3.469,3.28,3.116,3.081,3.037,3.027,3.032,3.091,3.19,3.333,3.548,3.818,4.237,3.38,65.533,65.533,65.533,65.533,65.533,65.533,65.533,4.745,65.533,65.533,3.874,65.533,65.533,65.533,65.533,65.533,10.697,10.285,10.072,9.957,9.966,10.085,10.35,10.765
115.742,-1.283,3.09,0.043,0.999,0.043,-6.288,-0.141,0.0,0.138,3.757,0.064,-5.942,-5.542,-5.143,-4.746,-4.35,-3.951,-3.551,-3.152,-2.755,-2.36,-1.967,-1.575,-1.184,-0.792,-0.398,-0.002,0.397,0.796,1.194,1.584,0.105,0.103,0.135,0.182,0.23,0.262,0.266,0.243,0.198,0.136,0.063,-0.017,-0.099,-0.178,-0.247,-0.299,-0.328,-0.325,-0.285,-0.199,3.757,4.121,4.492,4.821,5.118,5.373,5.518,5.704,5.927,6.139,6.338,6.526,6.153,5.736,5.368,5.041,4.747,4.476,4.223,3.981,3.859,3.556,3.346,3.205,3.023,3.042,3.01,3.021,3.075,3.136,3.259,3.446,3.667,4.071,4.497,3.671,65.533,65.533,2.435,65.533,65.533,65.533,65.533,4.429,65.533,65.533,3.67,65.533,65.533,65.533,65.533,10.884,6.491,10.149,9.922,9.944,10.02,10.226,10.492,11.08
115.782,-1.234,3.113,0.085,0.996,0.085,-6.164,-0.134,0.0,0.119,3.757,0.049,-5.942,-5.542,-5.143,-4.746,-4.35,-3.951,-3.551,-3.152,-2.755,-2.36,-1.967,-1.575,-1.184,-0.792,-0.398,-0.002,0.397,0.796,1.194,1.584,0.105,0.103,0.135,0.182,0.23,0.262,0.266,0.243,0.198,0.136,0.063,-0.017,-0.099,-0.178,-0.247,-0.299,-0.328,-0.325,-0.285,-0.199,3.757,4.121,4.492,4.821,5.118,5.373,5.518,5.704,5.927,6.139,6.338,6.526,6.153,5.736,5.368,5.041,4.747,4.476,4.223,3.981,3.697,3.44,3.263,3.134,2.961,3.028,3.024,3.033,3.087,3.201,3.342,3.54,3.83,4.269,3.463,65.533,65.533,65.533,65.533,65.533,65.533,65.533,4.527,65.533,3.858,3.641,65.533,65.533,65.533,65.533,65.533,10.614,10.28,10.043,9.882,9.969,10.11,10.363,10.78,11.366
115.823,-1.06,3.179,0.141,0.99,0.141,-5.958,-0.065,0.0,0.077,4.121,0.018,-5.542,-5.143,-4.746,-4.35,-3.951,-3.551,-3.152,-2.755,-2.36,-1.967,-1.575,-1.184,-0.792,-0.398,-0.002,0.397,0.796,1.194,1.584,1.959,0.103,0.135,0.182,0.23,0.262,0.266,0.243,0.198,0.136,0.063,-0.017,-0.099,-0.178,-0.247,-0.299,-0.328,-0.325,-0.285,-0.199,-0.062,4.121,4.492,4.821,5.118,5.373,5.518,5.704,5.927,6.139,6.338,6.526,6.153,5.736,5.368,5.041,4.747,4.476,4.223,3.981,3.747,3.571,3.373,3.219,3.088,3.034,3.028,3.03,3.07,3.143,3.252,3.434,3.674,4.073,65.533,65.533,65.533,65.533,65.533,65.533,65.533,65.533,4.686,65.533,65.533,65.533,6.174,65.533,65.533,65.533,65.533,10.843,10.472,10.147,9.977,9.927,10.006,10.21,10.533,11.018,11.705
115.86,-0.791,3.226,0.167,0.986,0.167,-5.832,-0.047,0.0,0.077,4.121,0.006,-5.542,-5.143,-4.746,-4.35,-3.951,-3.551,-3.152,-2.755,-2.36,-1.967,-1.575,-1.184,-0.792,-0.398,-0.002,0.397,0.796,1.194,1.584,1.959,0.103,0.135,0.182,0.23,0.262,0.266,0.243,0.198,0.136,0.063,-0.017,-0.099,-0.178,-0.247,-0.299,-0.328,-0.325,-0.285,-0.199,-0.062,4.121,4.492,4.821,5.118,5.373,5.518,5.704,5.927,6.139,6.338,6.526,6.153,5.736,5.368,5.041,4.747,4.476,4.223,3.981,3.747,3.524,3.339,3.166,3.064,2.993,3.033,3.036,3.089,3.164,3.298,3.498,3.802,4.171,7.307,65.533,6.394,65.533,65.533,65.533,65.533,65.533,65.533,4.148,65.533,65.533,6.105,65.533,65.533,65.533,65.533,65.533,10.341,10.082,9.943,9.919,10.018,10.239,10.604,11.089,11.843
115.901,-0.542,3.297,0.198,0.98,0.197,-5.666,-0.001,0.0,0.044,4.492,-0.008,-5.542,-5.143,-4.746,-4.35,-3.951,-3.551,-3.152,-2.755,-2.36,-1.967,-1.575,-1.184,-0.792,-0.398,-0.002,0.397,0.796,1.194,1.584,1.959,0.103,0.135,0.182,0.23,0.262,0.266,0.243,0.198,0.136,0.063,-0.017,-0.099,-0.178,-0.247,-0.299,-0.328,-0.325,-0.285,-0.199,-0.062,4.121,4.492,4.821,5.118,5.373,5.518,5.704,5.927,6.139,6.338,6.526,6.153,5.736,5.368,5.041,4.747,4.476,4.223,3.981,3.747,3.489,3.293,3.175,3.107,2.94,3.042,3.061,3.121,3.225,3.365,3.578,3.932,7.473,65.533,65.533,65.533,65.533,65.533,65.533,65.533,65.533,65.533,65.533,3.593,65.533,65.533,65.533,65.533,65.533,65.533,65.533,65.533,9.995,9.867,9.909,10.051,10.302,10.634,11.268,12.063
115.942,-0.437,3.294,0.216,0.977,0.214,-5.525,0.03,0.0,0.031,4.492,-0.028,-5.143,-4.746,-4.35,-3.951,-3.551,-3.152,-2.755,-2.36,-1.967,-1.575,-1.184,-0.792,-0.398,-0.002,0.397,0.796,1.194,1.584,1.959,2.308,0.135,0.182,0.23,0.262,0.266,0.243,0.198,0.136,0.063,-0.017,-0.099,-0.178,-0.247,-0.299,-0.328,-0.325,-0.285,-0.199,-0.062,0.133,4.492,4.821,5.118,5.373,5.518,5.704,5.927,6.139,6.338,6.526,6.153,5.736,5.368,5.041,4.747,4.476,4.223,3.981,3.747,3.515,3.465,3.291,3.187,3.106,2.995,3.064,3.089,3.165,3.258,3.436,3.709,4.016,7.177,7.912,65.533,65.533,65.533,65.533,65.533,65.533,65.533,65.533,65.533,65.533,65.533,5.871,65.533,65.533,65.533,65.533,65.533,10.177,9.945,9.847,9.912,10.06,10.336,10.695,11.365,12.191
115.981,-0.167,3.438,0.226,0.975,0.224,-5.351,0.078,0.0,0.015,4.492,-0.034,-5.143,-4.746,-4.35,-3.951,-3.551,-3.152,-2.755,-2.36,-1.967,-1.575,-1.184,-0.792,-0.398,-0.002,0.397,0.796,1.194,1.584,1.959,2.308,0.135,0.182,0.23,0.262,0.266,0.243,0.198,0.136,0.063,-0.017,-0.099,-0.178,-0.247,-0.299,-0.328,-0.325,-0.285,-0.199,-0.062,0.133,4.492,4.821,5.118,5.373,5.518,5.704,5.927,6.139,6.338,6.526,6.153,5.736,5.368,5.041,4.747,4.476,4.223,3.981,3.747,3.515,3.452,3.265,3.201,3.119,3.028,3.087,3.108,3.173,3.301,3.464,3.752,6.996,6.824,8.818,5.987,65.533,65.533,65.533,65.533,65.533,65.533,3.862,65.533,65.533,65.533,5.634,65.533,65.533,65.533,65.533,65.533,65.533,9.913,9.838,9.891,10.057,10.333,10.717,11.373,12.205
116.021,-0.167,3.438,0.228,0.974,0.226,-5.22,0.108,0.0,-0.013,4.821,-0.034,-4.746,-4.35,-3.951,-3.551,-3.152,-2.755,-2.36,-1.967,-1.575,-1.184,-0.792,-0.398,-0.002,0.397,0.796,1.194,1.584,1.959,2.308,2.615,0.182,0.23,0.262,0.266,0.243,0.198,0.136,0.063,-0.017,-0.099,-0.178,-0.247,-0.299,-0.328,-0.325,-0.285,-0.199,-0.062,0.133,0.388,4.821,5.118,5.373,5.518,5.704,5.927,6.139,6.338,6.526,6.153,5.736,5.368,5.041,4.747,4.476,4.223,3.981,3.747,3.515,3.285,3.466,3.318,3.21,3.138,2.991,3.095,3.125,3.21,3.31,3.532,3.755,6.945,7.647,65.533,5.902,65.533,65.533,65.533,65.533,65.533,65.533,65.533,65.533,65.533,65.533,5.921,65.533,65.533,65.533,65.533,65.533,10.121,9.936,9.848,9.867,10.045,10.296,10.728,11.319,12.192
116.062,-0.032,3.601,0.237,0.972,0.235,-5.064,0.179,0.0,-0.013,4.821,-0.067,-4.746,-4.35,-3.951,-3.551,-3.152,-2.755,-2.36,-1.967,-1.575,-1.184,-0.792,-0.398,-0.002,0.397,0.796,1.194,1.584,1.959,2.308,2.615,0.182,0.23,0.262,0.266,0.243,0.198,0.136,0.063,-0.017,-0.099,-0.178,-0.247,-0.299,-0.328,-0.325,-0.285,-0.199,-0.062,0.133,0.388,4.821,5.118,5.373,5.518,5.704,5.927,6.139,6.338,6.526,6.153,5.736,5.368,5.041,4.747,4.476,4.223,3.981,3.747,3.515,3.285,3.505,3.341,3.226,3.148,3.064,3.108,3.144,3.221,3.315,3.546,3.792,7.008,7.749,65.533,5.656,65.533,65.533,65.533,65.533,65.533,65.533,3.598,65.533,65.533,65.533,65.533,65.533,65.533,65.533,65.533,65.533,65.533,6.07,6.726,9.802,10.002,10.269,10.681,11.284,12.116
116.114,0.196,3.747,0.234,0.973,0.232,-4.863,0.239,0.0,-0.05,4.821,-0.07,-4.746,-4.35,-3.951,-3.551,-3.152,-2.755,-2.36,-1.967,-1.575,-1.184,-0.792,-0.398,-0.002,0.397,0.796,1.194,1.584,1.959,2.308,2.615,0.182,0.23,0.262,0.266,0.243,0.198,0.136,0.063,-0.017,-0.099,-0.178,-0.247,-0.299,-0.328,-0.325,-0.285,-0.199,-0.062,0.133,0.388,4.821,5.118,5.373,5.518,5.704,5.927,6.139,6.338,6.526,6.153,5.736,5.368,5.041,4.747,4.476,4.223,3.981,3.747,3.515,3.285,3.518,3.37,3.254,3.171,3.116,3.142,3.162,3.233,3.342,3.572,3.761,6.99,7.714,8.283,5.501,65.533,65.533,65.533,65.533,65.533,65.533,65.533,65.533,65.533,65.533,65.533,65.533,65.533,65.533,65.533,65.533,65.533,9.888,9.78,9.782,9.953,10.233,10.654,11.204,12.026
116.142,0.202,3.752,0.224,0.975,0.222,-4.728,0.29,0.0,-0.05,4.821,-0.099,-4.35,-3.951,-3.551,-3.152,-2.755,-2.36,-1.967,-1.575,-1.184,-0.792,-0.398,-0.002,0.397,0.796,1.194,1.584,1.959,2.308,2.615,2.859,0.23,0.262,0.266,0.243,0.198,0.136,0.063,-0.017,-0.099,-0.178,-0.247,-0.299,-0.328,-0.325,-0.285,-0.199,-0.062,0.133,0.388,0.703,5.118,5.373,5.518,5.704,5.927,6.139,6.338,6.526,6.153,5.736,5.368,5.041,4.747,4.476,4.223,3.981,3.747,3.515,3.285,3.078,3.518,3.37,3.254,3.171,3.116,3.142,3.162,3.233,3.342,3.572,3.761,6.99,7.714,8.283,5.501,65.533,65.533,65.533,65.533,65.533,65.533,65.533,65.533,65.533,65.533,65.533,65.533,65.533,65.533,65.533,65.533,65.533,9.888,9.78,9.782,9.953,10.233,10.654,11.204,12.026
116.181,0.237,3.954,0.217,0.977,0.215,-4.564,0.327,0.0,-0.052,5.118,-0.096,-4.35,-3.951,-3.551,-3.152,-2.755,-2.36,-1.967,-1.575,-1.184,-0.792,-0.398,-0.002,0.397,0.796,1.194,1.584,1.959,2.308,2.615,2.859,0.23,0.262,0.266,0.243,0.198,0.136,0.063,-0.017,-0.099,-0.178,-0.247,-0.299,-0.328,-0.325,-0.285,-0.199,-0.062,0.133,0.388,0.703,5.118,5.373,5.518,5.704,5.927,6.139,6.338,6.526,6.153,5.736,5.368,5.041,4.747,4.476,4.223,3.981,3.747,3.515,3.285,3.078,3.617,3.409,3.287,3.201,3.119,3.146,3.184,3.241,3.388,3.55,5.537,6.906,6.852,7.836,65.533,65.533,65.533,65.533,65.533,65.533,5.759,65.533,65.533,65.533,65.533,6.353,65.533,65.533,65.533,65.533,65.533,10.132,9.901,9.779,9.817,9.915,10.171,10.565,11.057,11.883
116.22,0.419,3.965,0.205,0.979,0.203,-4.414,0.371,0.0,-0.081,5.373,-0.095,-3.951,-3.551,-3.152,-2.755,-2.36,-1.967,-1.575,-1.184,-0.792,-0.398,-0.002,0.397,0.796,1.194,1.584,1.959,2.308,2.615,2.859,3.013,0.262,0.266,0.243,0.198,0.136,0.063,-0.017,-0.099,-0.178,-0.247,-0.299,-0.328,-0.325,-0.285,-0.199,-0.062,0.133,0.388,0.703,1.071,5.373,5.518,5.704,5.927,6.139,6.338,6.526,6.153,5.736,5.368,5.041,4.747,4.476,4.223,3.981,3.747,3.515,3.285,3.078,2.922,3.643,3.456,3.324,3.228,3.147,3.174,3.193,3.238,3.387,3.558,5.978,6.597,7.534,7.633,65.533,65.533,65.533,65.533,65.533,65.533,65.533,65.533,2.862,65.533,65.533,65.533,65.533,65.533,65.533,65.533,65.533,65.533,65.533,6.639,6.657,9.848,10.111,10.492,11.004,11.679
116.263,0.471,4.094,0.186,0.983,0.185,-4.257,0.436,0.0,-0.081,5.373,-0.127,-3.951,-3.551,-3.152,-2.755,-2.36,-1.967,-1.575,-1.184,-0.792,-0.398,-0.002,0.397,0.796,1.194,1.584,1.959,2.308,2.615,2.859,3.013,0.262,0.266,0.243,0.198,0.136,0.063,-0.017,-0.099,-0.178,-0.247,-0.299,-0.328,-0.325,-0.285,-0.199,-0.062,0.133,0.388,0.703,1.071,5.373,5.518,5.704,5.927,6.139,6.338,6.526,6.153,5.736,5.368,5.041,4.747,4.476,4.223,3.981,3.747,3.515,3.285,3.078,2.922,3.66,3.477,3.34,3.229,3.129,3.167,3.191,3.274,3.392,3.535,6.365,6.498,7.438,7.562,65.533,65.533,65.533,65.533,65.533,65.533,65.533,65.533,65.533,65.533,65.533,65.533,65.533,65.533,65.533,65.533,65.533,65.533,65.533,9.763,9.74,9.784,10.069,10.433,10.925,11.648
116.302,0.554,4.173,0.162,0.987,0.161,-4.085,0.467,0.0,-0.08,5.373,-0.12,-3.951,-3.551,-3.152,-2.755,-2.36,-1.967,-1.575,-1.184,-0.792,-0.398,-0.002,0.397,0.796,1.194,1.584,1.959,2.308,2.615,2.859,3.013,0.262,0.266,0.243,0.198,0.136,0.063,-0.017,-0.099,-0.178,-0.247,-0.299,-0.328,-0.325,-0.285,-0.199,-0.062,0.133,0.388,0.703,1.071,5.373,5.518,5.704,5.927,6.139,6.338,6.526,6.153,5.736,5.368,5.041,4.747,4.476,4.223,3.981,3.747,3.515,3.285,3.078,2.922,3.735,3.534,3.37,3.273,3.127,3.181,3.195,3.271,3.369,5.946,6.278,6.37,7.298,65.533,65.533,65.533,65.533,65.533,65.533,65.533,65.533,65.533,65.533,2.466,2.296,2.227,65.533,4.575,65.533,65.533,65.533,65.533,65.533,65.533,6.012,9.777,9.972,10.3,10.759,11.327
116.405,0.554,4.173,0.162,0.987,0.161,-4.085,0.467,0.0,-0.08,5.518,-0.141,-3.551,-3.152,-2.755,-2.36,-1.967,-1.575,-1.184,-0.792,-0.398,-0.002,0.397,0.796,1.194,1.584,1.959,2.308,2.615,2.859,3.013,3.044,0.266,0.243,0.198,0.136,0.063,-0.017,-0.099,-0.178,-0.247,-0.299,-0.328,-0.325,-0.285,-0.199,-0.062,0.133,0.388,0.703,1.071,1.467,5.518,5.704,5.927,6.139,6.338,6.526,6.153,5.736,5.368,5.041,4.747,4.476,4.223,3.981,3.747,3.515,3.285,3.078,2.922,2.877,3.822,3.592,3.428,3.278,3.148,3.181,3.192,3.263,3.339,5.81,6.171,6.302,6.465,7.848,65.533,65.533,65.533,65.533,65.533,65.533,65.533,65.533,2.604,65.533,65.533,65.533,65.533,65.533,65.533,65.533,65.533,65.533,65.533,65.533,6.629,6.017,9.833,10.184,10.579,11.156
116.407,0.554,4.173,0.162,0.987,0.161,-4.085,0.467,0.0,-0.08,5.518,-0.131,-3.152,-2.755,-2.36,-1.967,-1.575,-1.184,-0.792,-0.398,-0.002,0.397,0.796,1.194,1.584,1.959,2.308,2.615,2.859,3.013,3.044,2.932,0.243,0.198,0.136,0.063,-0.017,-0.099,-0.178,-0.247,-0.299,-0.328,-0.325,-0.285,-0.199,-0.062,0.133,0.388,0.703,1.071,1.467,1.849,5.704,5.927,6.139,6.338,6.526,6.153,5.736,5.368,5.041,4.747,4.476,4.223,3.981,3.747,3.515,3.285,3.078,2.922,2.877,2.878,3.866,3.606,3.448,3.301,3.099,3.183,3.241,3.248,3.323,5.502,6.101,6.429,6.2,7.704,65.533,65.533,65.533,65.533,65.533,65.533,65.533,65.533,2.497,2.357,65.533,65.533,65.533,65.533,4.38,65.533,65.533,65.533,65.533,65.533,6.65,6.061,9.821,10.1,10.507,11.053
116.42,0.744,4.525,0.068,0.998,0.068,-3.525,0.551,0.0,-0.12,5.704,-0.123,-3.152,-2.755,-2.36,-1.967,-1.575,-1.184,-0.792,-0.398,-0.002,0.397,0.796,1.194,1.584,1.959,2.308,2.615,2.859,3.013,3.044,2.932,0.243,0.198,0.136,0.063,-0.017,-0.099,-0.178,-0.247,-0.299,-0.328,-0.325,-0.285,-0.199,-0.062,0.133,0.388,0.703,1.071,1.467,1.849,5.704,5.927,6.139,6.338,6.526,6.153,5.736,5.368,5.041,4.747,4.476,4.223,3.981,3.747,3.515,3.285,3.078,2.922,2.877,2.878,3.972,3.69,3.488,3.327,3.194,3.18,3.194,3.226,3.275,5.099,5.969,6.259,6.728,7.397,65.533,65.533,65.533,65.533,65.533,65.533,65.533,3.909,2.483,65.533,65.533,65.533,65.533,65.533,65.533,65.533,65.533,65.533,65.533,65.533,65.533,6.648,6.07,9.949,10.331,10.862
116.464,0.942,4.532,0.032,0.999,0.032,-3.342,0.571,0.0,-0.12,5.704,-0.137,-3.152,-2.755,-2.36,-1.967,-1.575,-1.184,-0.792,-0.398,-0.002,0.397,0.796,1.194,1.584,1.959,2.308,2.615,2.859,3.013,3.044,2.932,0.243,0.198,0.136,0.063,-0.017,-0.099,-0.178,-0.247,-0.299,-0.328,-0.325,-0.285,-0.199,-0.062,0.133,0.388,0.703,1.071,1.467,1.849,5.704,5.927,6.139,6.338,6.526,6.153,5.736,5.368,5.041,4.747,4.476,4.223,3.981,3.747,3.515,3.285,3.078,2.922,2.877,2.878,4.081,3.767,3.534,3.381,3.208,3.18,3.183,3.196,5.495,5.058,5.829,6.147,6.551,6.727,4.228,7.532,5.755,65.533,65.533,65.533,65.533,65.533,4.901,65.533,65.533,65.533,65.533,65.533,5.377,5.13,65.533,65.533,65.533,65.533,65.533,6.661,9.795,9.969,10.205,10.653
