# This is F1TENTH simulation from 04.01.2024 at time 18:13:03
# Done with git-revision: unknown
# Starting position :,"[3.62, 6.26, 0.378]"
# Saving: 0.02 s
# Speedfactor 0.9
# Controller: Blank-MPPI-1
#
# Data:
time,angular_vel_z,linear_vel_x,pose_theta,pose_theta_cos,pose_theta_sin,pose_x,pose_y,slip_angle,steering_angle,angular_control_calculated,translational_control_calculated,WYPT_X_00,WYPT_X_01,WYPT_X_02,WYPT_X_03,WYPT_X_04,WYPT_X_05,WYPT_X_06,WYPT_X_07,WYPT_X_08,WYPT_X_09,WYPT_X_10,WYPT_X_11,WYPT_X_12,WYPT_X_13,WYPT_X_14,WYPT_X_15,WYPT_X_16,WYPT_X_17,WYPT_X_18,WYPT_X_19,WYPT_Y_00,WYPT_Y_01,WYPT_Y_02,WYPT_Y_03,WYPT_Y_04,WYPT_Y_05,WYPT_Y_06,WYPT_Y_07,WYPT_Y_08,WYPT_Y_09,WYPT_Y_10,WYPT_Y_11,WYPT_Y_12,WYPT_Y_13,WYPT_Y_14,WYPT_Y_15,WYPT_Y_16,WYPT_Y_17,WYPT_Y_18,WYPT_Y_19,WYPT_VX_00,WYPT_VX_01,WYPT_VX_02,WYPT_VX_03,WYPT_VX_04,WYPT_VX_05,WYPT_VX_06,WYPT_VX_07,WYPT_VX_08,WYPT_VX_09,WYPT_VX_10,WYPT_VX_11,WYPT_VX_12,WYPT_VX_13,WYPT_VX_14,WYPT_VX_15,WYPT_VX_16,WYPT_VX_17,WYPT_VX_18,WYPT_VX_19,WYPT_REL_X_00,WYPT_REL_X_01,WYPT_REL_X_02,WYPT_REL_X_03,WYPT_REL_X_04,WYPT_REL_X_05,WYPT_REL_X_06,WYPT_REL_X_07,WYPT_REL_X_08,WYPT_REL_X_09,WYPT_REL_X_10,WYPT_REL_X_11,WYPT_REL_X_12,WYPT_REL_X_13,WYPT_REL_X_14,WYPT_REL_X_15,WYPT_REL_X_16,WYPT_REL_X_17,WYPT_REL_X_18,WYPT_REL_X_19,WYPT_REL_Y_00,WYPT_REL_Y_01,WYPT_REL_Y_02,WYPT_REL_Y_03,WYPT_REL_Y_04,WYPT_REL_Y_05,WYPT_REL_Y_06,WYPT_REL_Y_07,WYPT_REL_Y_08,WYPT_REL_Y_09,WYPT_REL_Y_10,WYPT_REL_Y_11,WYPT_REL_Y_12,WYPT_REL_Y_13,WYPT_REL_Y_14,WYPT_REL_Y_15,WYPT_REL_Y_16,WYPT_REL_Y_17,WYPT_REL_Y_18,WYPT_REL_Y_19,LIDAR_0040,LIDAR_0065,LIDAR_0090,LIDAR_0115,LIDAR_0140,LIDAR_0165,LIDAR_0190,LIDAR_0215,LIDAR_0240,LIDAR_0265,LIDAR_0290,LIDAR_0315,LIDAR_0340,LIDAR_0365,LIDAR_0390,LIDAR_0415,LIDAR_0440,LIDAR_0465,LIDAR_0490,LIDAR_0515,LIDAR_0540,LIDAR_0565,LIDAR_0590,LIDAR_0615,LIDAR_0640,LIDAR_0665,LIDAR_0690,LIDAR_0715,LIDAR_0740,LIDAR_0765,LIDAR_0790,LIDAR_0815,LIDAR_0840,LIDAR_0865,LIDAR_0890,LIDAR_0915,LIDAR_0940,LIDAR_0965,LIDAR_0990,LIDAR_1015,imu_a_x,imu_a_y,imu_a_z,imu_ang_x,imu_ang_y,imu_ang_z,translational_control_applied,angular_control_applied,mu
0.2,0.0,0.987,-0.969,0.566,-0.824,-20.179,-1.718,0.0,0.0,0.707,2.863,-20.146,-19.845,-19.483,-19.094,-18.695,-18.296,-17.898,-17.5,-17.103,-16.705,-16.306,-15.908,-15.509,-15.111,-14.712,-14.315,-13.918,-13.525,-13.137,-12.757,-1.757,-2.017,-2.186,-2.275,-2.303,-2.288,-2.249,-2.205,-2.164,-2.127,-2.092,-2.059,-2.027,-1.994,-1.959,-1.918,-1.865,-1.794,-1.698,-1.574,3.086,3.29,3.585,3.923,4.313,4.755,5.158,5.518,5.843,6.141,6.416,6.672,6.91,7.134,6.842,6.401,6.015,5.66,5.328,5.014,0.052,0.437,0.78,1.074,1.323,1.537,1.731,1.919,2.11,2.305,2.503,2.702,2.901,3.099,3.296,3.487,3.668,3.832,3.974,4.086,0.005,0.106,0.309,0.579,0.892,1.229,1.579,1.932,2.283,2.632,2.98,3.326,3.673,4.02,4.369,4.719,5.076,5.441,5.814,6.198,2.254,2.244,2.311,2.337,2.442,2.503,2.595,2.206,1.921,1.773,1.628,1.522,1.482,1.392,1.383,1.393,1.425,1.376,1.411,1.506,1.56,1.672,1.865,2.027,2.338,2.77,3.452,4.769,7.444,10.0,10.0,8.36,1.705,0.826,0.715,0.654,0.675,0.783,6.498,7.584,9.51,-0.0,-9.81,0.0,0.0,0.0,0.707,2.863,0.9
0.22,0.053,1.166,-0.968,0.567,-0.824,-20.168,-1.735,0.006,0.064,0.64,2.899,-19.845,-19.483,-19.094,-18.695,-18.296,-17.898,-17.5,-17.103,-16.705,-16.306,-15.908,-15.509,-15.111,-14.712,-14.315,-13.918,-13.525,-13.137,-12.757,-12.391,-2.017,-2.186,-2.275,-2.303,-2.288,-2.249,-2.205,-2.164,-2.127,-2.092,-2.059,-2.027,-1.994,-1.959,-1.918,-1.865,-1.794,-1.698,-1.574,-1.413,3.29,3.585,3.923,4.313,4.755,5.158,5.518,5.843,6.141,6.416,6.672,6.91,7.134,6.842,6.401,6.015,5.66,5.328,5.014,4.716,0.416,0.76,1.054,1.303,1.518,1.712,1.9,2.092,2.287,2.485,2.684,2.883,3.082,3.279,3.471,3.652,3.817,3.959,4.071,4.147,0.106,0.308,0.578,0.89,1.228,1.577,1.93,2.281,2.63,2.977,3.324,3.67,4.018,4.365,4.716,5.072,5.437,5.811,6.194,6.587,2.259,2.279,2.29,2.314,2.357,2.484,2.562,2.137,1.889,1.742,1.567,1.505,1.466,1.359,1.354,1.356,1.385,1.38,1.404,1.525,1.527,1.657,1.84,2.018,2.295,2.787,3.39,4.685,7.279,10.0,10.0,8.434,1.917,0.869,0.701,0.719,0.702,0.778,6.463,7.61,9.423,0.0,-9.81,0.0,0.0,0.048,0.64,2.899,0.9
0.24,0.239,1.324,-0.966,0.569,-0.822,-20.154,-1.754,0.02,0.128,0.592,3.151,-19.845,-19.483,-19.094,-18.695,-18.296,-17.898,-17.5,-17.103,-16.705,-16.306,-15.908,-15.509,-15.111,-14.712,-14.315,-13.918,-13.525,-13.137,-12.757,-12.391,-2.017,-2.186,-2.275,-2.303,-2.288,-2.249,-2.205,-2.164,-2.127,-2.092,-2.059,-2.027,-1.994,-1.959,-1.918,-1.865,-1.794,-1.698,-1.574,-1.413,3.29,3.585,3.923,4.313,4.755,5.158,5.518,5.843,6.141,6.416,6.672,6.91,7.134,6.842,6.401,6.015,5.66,5.328,5.014,4.716,0.392,0.737,1.032,1.281,1.496,1.691,1.88,2.072,2.268,2.467,2.666,2.866,3.066,3.264,3.456,3.638,3.804,3.946,4.059,4.136,0.105,0.306,0.576,0.888,1.225,1.574,1.926,2.276,2.625,2.972,3.318,3.665,4.011,4.359,4.709,5.065,5.429,5.803,6.186,6.578,2.262,2.307,2.335,2.346,2.422,2.54,2.505,2.146,1.88,1.725,1.561,1.517,1.474,1.365,1.338,1.358,1.34,1.325,1.401,1.465,1.517,1.679,1.815,2.003,2.269,2.771,3.376,4.595,7.299,10.0,10.0,8.41,1.9,0.996,0.748,0.718,0.71,0.748,6.485,7.57,8.677,0.561,-9.81,0.0,0.0,0.099,0.592,3.151,0.9
0.26,0.48,1.465,-0.96,0.574,-0.819,-20.138,-1.776,0.038,0.192,0.526,3.239,-19.845,-19.483,-19.094,-18.695,-18.296,-17.898,-17.5,-17.103,-16.705,-16.306,-15.908,-15.509,-15.111,-14.712,-14.315,-13.918,-13.525,-13.137,-12.757,-12.391,-2.017,-2.186,-2.275,-2.303,-2.288,-2.249,-2.205,-2.164,-2.127,-2.092,-2.059,-2.027,-1.994,-1.959,-1.918,-1.865,-1.794,-1.698,-1.574,-1.413,3.29,3.585,3.923,4.313,4.755,5.158,5.518,5.843,6.141,6.416,6.672,6.91,7.134,6.842,6.401,6.015,5.66,5.328,5.014,4.716,0.366,0.711,1.008,1.259,1.476,1.673,1.864,2.059,2.257,2.457,2.659,2.861,3.062,3.262,3.457,3.641,3.808,3.953,4.069,4.148,0.102,0.301,0.569,0.88,1.215,1.563,1.914,2.264,2.611,2.957,3.302,3.647,3.992,4.339,4.688,5.043,5.406,5.779,6.161,6.553,2.28,2.291,2.35,2.349,2.436,2.576,2.372,2.093,1.821,1.684,1.516,1.457,1.388,1.319,1.309,1.307,1.342,1.325,1.365,1.467,1.475,1.614,1.822,1.963,2.276,2.715,3.346,4.632,7.534,10.0,10.0,8.091,2.064,1.069,0.799,0.703,0.697,0.721,6.495,7.622,7.665,1.2,-9.81,0.0,0.0,0.296,0.526,3.239,0.9
0.28,0.77,1.592,-0.949,0.583,-0.813,-20.119,-1.8,0.058,0.256,0.47,3.252,-19.845,-19.483,-19.094,-18.695,-18.296,-17.898,-17.5,-17.103,-16.705,-16.306,-15.908,-15.509,-15.111,-14.712,-14.315,-13.918,-13.525,-13.137,-12.757,-12.391,-2.017,-2.186,-2.275,-2.303,-2.288,-2.249,-2.205,-2.164,-2.127,-2.092,-2.059,-2.027,-1.994,-1.959,-1.918,-1.865,-1.794,-1.698,-1.574,-1.413,3.29,3.585,3.923,4.313,4.755,5.158,5.518,5.843,6.141,6.416,6.672,6.91,7.134,6.842,6.401,6.015,5.66,5.328,5.014,4.716,0.337,0.685,0.984,1.239,1.459,1.66,1.855,2.054,2.255,2.46,2.665,2.871,3.076,3.28,3.478,3.666,3.838,3.986,4.106,4.189,0.097,0.292,0.557,0.864,1.198,1.544,1.893,2.24,2.585,2.929,3.272,3.614,3.958,4.302,4.649,5.002,5.363,5.734,6.115,6.506,2.324,2.313,2.314,2.415,2.429,2.601,2.312,1.94,1.797,1.656,1.515,1.412,1.39,1.285,1.322,1.299,1.34,1.324,1.369,1.396,1.46,1.613,1.825,1.926,2.206,2.708,3.389,4.818,7.887,10.0,10.0,7.289,2.248,1.082,0.793,0.708,0.706,0.709,6.603,7.638,6.804,1.669,-9.81,0.0,0.0,0.55,0.47,3.252,0.9
0.3,1.099,1.708,-0.932,0.596,-0.803,-20.099,-1.825,0.076,0.32,0.432,3.294,-19.845,-19.483,-19.094,-18.695,-18.296,-17.898,-17.5,-17.103,-16.705,-16.306,-15.908,-15.509,-15.111,-14.712,-14.315,-13.918,-13.525,-13.137,-12.757,-12.391,-2.017,-2.186,-2.275,-2.303,-2.288,-2.249,-2.205,-2.164,-2.127,-2.092,-2.059,-2.027,-1.994,-1.959,-1.918,-1.865,-1.794,-1.698,-1.574,-1.413,3.29,3.585,3.923,4.313,4.755,5.158,5.518,5.843,6.141,6.416,6.672,6.91,7.134,6.842,6.401,6.015,5.66,5.328,5.014,4.716,0.306,0.657,0.961,1.221,1.447,1.654,1.855,2.059,2.266,2.476,2.688,2.9,3.111,3.32,3.525,3.718,3.896,4.051,4.177,4.267,0.089,0.279,0.538,0.842,1.171,1.514,1.859,2.203,2.545,2.885,3.224,3.563,3.903,4.244,4.587,4.937,5.295,5.664,6.043,6.432,2.351,2.357,2.38,2.466,2.474,2.597,2.259,1.895,1.723,1.569,1.474,1.412,1.307,1.258,1.277,1.273,1.281,1.246,1.353,1.404,1.46,1.608,1.774,1.952,2.223,2.678,3.503,4.792,8.602,10.0,10.0,6.093,2.098,1.223,0.862,0.701,0.711,0.691,0.811,7.906,6.106,1.931,-9.81,0.0,0.0,0.85,0.432,3.294,0.9
0.32,1.46,1.815,-0.908,0.615,-0.788,-20.076,-1.851,0.093,0.384,0.394,3.4,-19.845,-19.483,-19.094,-18.695,-18.296,-17.898,-17.5,-17.103,-16.705,-16.306,-15.908,-15.509,-15.111,-14.712,-14.315,-13.918,-13.525,-13.137,-12.757,-12.391,-2.017,-2.186,-2.275,-2.303,-2.288,-2.249,-2.205,-2.164,-2.127,-2.092,-2.059,-2.027,-1.994,-1.959,-1.918,-1.865,-1.794,-1.698,-1.574,-1.413,3.29,3.585,3.923,4.313,4.755,5.158,5.518,5.843,6.141,6.416,6.672,6.91,7.134,6.842,6.401,6.015,5.66,5.328,5.014,4.716,0.274,0.629,0.939,1.206,1.44,1.654,1.864,2.076,2.292,2.51,2.729,2.949,3.168,3.385,3.598,3.8,3.986,4.15,4.285,4.384,0.08,0.261,0.513,0.81,1.134,1.472,1.812,2.151,2.488,2.823,3.157,3.492,3.826,4.162,4.5,4.845,5.199,5.564,5.94,6.327,2.365,2.4,2.409,2.405,2.564,2.518,2.093,1.83,1.664,1.51,1.399,1.369,1.289,1.269,1.236,1.24,1.199,1.261,1.303,1.395,1.438,1.593,1.733,2.002,2.265,2.782,3.667,5.287,9.638,10.0,10.0,5.248,2.069,1.239,0.861,0.761,0.702,0.767,0.761,7.995,5.54,2.065,-9.81,0.0,0.0,1.187,0.394,3.4,0.9
0.34,1.846,1.916,-0.877,0.64,-0.769,-20.05,-1.878,0.108,0.448,0.334,3.574,-19.845,-19.483,-19.094,-18.695,-18.296,-17.898,-17.5,-17.103,-16.705,-16.306,-15.908,-15.509,-15.111,-14.712,-14.315,-13.918,-13.525,-13.137,-12.757,-12.391,-2.017,-2.186,-2.275,-2.303,-2.288,-2.249,-2.205,-2.164,-2.127,-2.092,-2.059,-2.027,-1.994,-1.959,-1.918,-1.865,-1.794,-1.698,-1.574,-1.413,3.29,3.585,3.923,4.313,4.755,5.158,5.518,5.843,6.141,6.416,6.672,6.91,7.134,6.842,6.401,6.015,5.66,5.328,5.014,4.716,0.239,0.6,0.918,1.194,1.438,1.662,1.882,2.105,2.331,2.559,2.789,3.019,3.248,3.476,3.699,3.912,4.109,4.284,4.43,4.542,0.069,0.239,0.481,0.77,1.086,1.417,1.751,2.083,2.413,2.741,3.068,3.396,3.723,4.052,4.384,4.722,5.07,5.43,5.801,6.185,2.399,2.37,2.449,2.479,2.594,2.311,1.932,1.733,1.546,1.474,1.355,1.291,1.213,1.231,1.212,1.221,1.223,1.261,1.313,1.37,1.467,1.606,1.746,2.026,2.375,2.909,3.843,5.852,10.0,10.0,10.0,4.345,1.826,1.175,0.865,0.769,0.723,0.716,0.776,7.933,5.098,2.114,-9.81,0.0,0.0,1.553,0.334,3.574,0.9
0.36,2.136,2.03,-0.838,0.669,-0.744,-20.022,-1.904,0.117,0.448,0.271,3.743,-19.845,-19.483,-19.094,-18.695,-18.296,-17.898,-17.5,-17.103,-16.705,-16.306,-15.908,-15.509,-15.111,-14.712,-14.315,-13.918,-13.525,-13.137,-12.757,-12.391,-2.017,-2.186,-2.275,-2.303,-2.288,-2.249,-2.205,-2.164,-2.127,-2.092,-2.059,-2.027,-1.994,-1.959,-1.918,-1.865,-1.794,-1.698,-1.574,-1.413,3.29,3.585,3.923,4.313,4.755,5.158,5.518,5.843,6.141,6.416,6.672,6.91,7.134,6.842,6.401,6.015,5.66,5.328,5.014,4.716,0.203,0.57,0.897,1.184,1.44,1.677,1.91,2.145,2.384,2.624,2.866,3.109,3.351,3.591,3.827,4.052,4.262,4.451,4.612,4.738,0.056,0.212,0.442,0.72,1.027,1.349,1.674,1.997,2.318,2.637,2.956,3.273,3.592,3.912,4.234,4.564,4.905,5.257,5.623,6.002,2.44,2.433,2.423,2.575,2.568,2.13,1.81,1.636,1.45,1.364,1.347,1.242,1.204,1.214,1.182,1.158,1.216,1.242,1.325,1.359,1.464,1.636,1.762,2.116,2.528,3.086,4.216,7.128,10.0,10.0,10.0,3.237,1.791,1.179,0.858,0.752,0.73,0.724,0.755,7.794,5.005,2.105,-9.81,0.0,0.0,1.928,0.271,3.743,0.9
0.38,2.31,2.143,-0.795,0.7,-0.714,-19.991,-1.931,0.117,0.448,0.234,3.78,-19.483,-19.094,-18.695,-18.296,-17.898,-17.5,-17.103,-16.705,-16.306,-15.908,-15.509,-15.111,-14.712,-14.315,-13.918,-13.525,-13.137,-12.757,-12.391,-12.045,-2.186,-2.275,-2.303,-2.288,-2.249,-2.205,-2.164,-2.127,-2.092,-2.059,-2.027,-1.994,-1.959,-1.918,-1.865,-1.794,-1.698,-1.574,-1.413,-1.213,3.585,3.923,4.313,4.755,5.158,5.518,5.843,6.141,6.416,6.672,6.91,7.134,6.842,6.401,6.015,5.66,5.328,5.014,4.716,4.429,0.538,0.874,1.173,1.442,1.693,1.94,2.189,2.441,2.696,2.952,3.208,3.463,3.717,3.967,4.206,4.431,4.635,4.812,4.954,5.053,0.184,0.399,0.664,0.96,1.271,1.586,1.898,2.208,2.517,2.824,3.131,3.439,3.748,4.06,4.38,4.711,5.055,5.413,5.787,6.174,2.425,2.488,2.516,2.597,2.255,1.911,1.726,1.487,1.403,1.317,1.224,1.157,1.186,1.131,1.129,1.114,1.177,1.232,1.303,1.372,1.516,1.614,1.851,2.139,2.557,3.46,5.026,9.57,10.0,10.0,5.73,2.611,1.607,1.18,0.919,0.793,0.744,0.727,0.81,7.743,5.56,1.516,-9.81,0.0,0.0,2.18,0.234,3.78,0.9
0.4,2.457,2.246,-0.748,0.733,-0.68,-19.957,-1.958,0.113,0.448,0.222,3.941,-19.483,-19.094,-18.695,-18.296,-17.898,-17.5,-17.103,-16.705,-16.306,-15.908,-15.509,-15.111,-14.712,-14.315,-13.918,-13.525,-13.137,-12.757,-12.391,-12.045,-2.186,-2.275,-2.303,-2.288,-2.249,-2.205,-2.164,-2.127,-2.092,-2.059,-2.027,-1.994,-1.959,-1.918,-1.865,-1.794,-1.698,-1.574,-1.413,-1.213,3.585,3.923,4.313,4.755,5.158,5.518,5.843,6.141,6.416,6.672,6.91,7.134,6.842,6.401,6.015,5.66,5.328,5.014,4.716,4.429,0.502,0.848,1.16,1.442,1.708,1.969,2.232,2.499,2.768,3.038,3.308,3.578,3.846,4.11,4.364,4.604,4.824,5.017,5.177,5.294,0.155,0.354,0.605,0.888,1.186,1.489,1.79,2.088,2.384,2.679,2.974,3.269,3.566,3.866,4.174,4.494,4.828,5.178,5.544,5.926,2.481,2.516,2.594,2.434,2.087,1.795,1.517,1.42,1.327,1.206,1.159,1.174,1.149,1.134,1.102,1.137,1.174,1.23,1.268,1.371,1.514,1.632,1.931,2.259,2.852,3.816,6.169,10.0,10.0,10.0,4.322,2.19,1.41,1.136,0.925,0.781,0.731,0.718,0.787,7.59,5.45,0.701,-9.81,0.0,0.0,2.348,0.222,3.941,0.9
0.42,2.498,2.343,-0.698,0.766,-0.643,-19.92,-1.984,0.105,0.448,0.199,3.948,-19.483,-19.094,-18.695,-18.296,-17.898,-17.5,-17.103,-16.705,-16.306,-15.908,-15.509,-15.111,-14.712,-14.315,-13.918,-13.525,-13.137,-12.757,-12.391,-12.045,-2.186,-2.275,-2.303,-2.288,-2.249,-2.205,-2.164,-2.127,-2.092,-2.059,-2.027,-1.994,-1.959,-1.918,-1.865,-1.794,-1.698,-1.574,-1.413,-1.213,3.585,3.923,4.313,4.755,5.158,5.518,5.843,6.141,6.416,6.672,6.91,7.134,6.842,6.401,6.015,5.66,5.328,5.014,4.716,4.429,0.464,0.82,1.143,1.439,1.72,1.995,2.273,2.554,2.838,3.122,3.406,3.69,3.973,4.251,4.521,4.776,5.013,5.223,5.401,5.536,0.126,0.308,0.543,0.812,1.097,1.386,1.673,1.958,2.24,2.521,2.802,3.084,3.367,3.654,3.949,4.256,4.579,4.919,5.277,5.652,2.543,2.573,2.661,2.246,1.85,1.622,1.442,1.342,1.262,1.17,1.138,1.126,1.108,1.081,1.107,1.138,1.187,1.191,1.257,1.419,1.521,1.716,1.943,2.435,3.1,4.566,8.198,10.0,10.0,7.084,3.21,1.921,1.368,1.068,0.815,0.796,0.732,0.753,0.778,7.524,5.092,0.206,-9.81,0.0,0.0,2.487,0.199,3.948,0.9
0.44,2.56,2.441,-0.647,0.798,-0.603,-19.88,-2.01,0.096,0.384,0.205,3.949,-19.483,-19.094,-18.695,-18.296,-17.898,-17.5,-17.103,-16.705,-16.306,-15.908,-15.509,-15.111,-14.712,-14.315,-13.918,-13.525,-13.137,-12.757,-12.391,-12.045,-2.186,-2.275,-2.303,-2.288,-2.249,-2.205,-2.164,-2.127,-2.092,-2.059,-2.027,-1.994,-1.959,-1.918,-1.865,-1.794,-1.698,-1.574,-1.413,-1.213,3.585,3.923,4.313,4.755,5.158,5.518,5.843,6.141,6.416,6.672,6.91,7.134,6.842,6.401,6.015,5.66,5.328,5.014,4.716,4.429,0.423,0.787,1.122,1.431,1.726,2.015,2.308,2.603,2.9,3.198,3.497,3.794,4.091,4.384,4.668,4.939,5.191,5.418,5.614,5.768,0.1,0.263,0.482,0.734,1.005,1.28,1.553,1.823,2.09,2.357,2.623,2.89,3.158,3.43,3.712,4.006,4.316,4.644,4.993,5.362,2.599,2.68,2.36,1.963,1.703,1.486,1.361,1.293,1.177,1.115,1.087,1.093,1.001,1.059,1.067,1.126,1.175,1.161,1.295,1.417,1.518,1.803,2.098,2.606,3.463,5.569,10.0,10.0,10.0,4.879,2.691,1.744,1.31,1.126,0.913,0.801,0.76,0.746,0.773,4.175,4.959,-0.393,-9.81,0.0,0.0,2.534,0.205,3.949,0.9
0.46,2.365,2.546,-0.597,0.827,-0.562,-19.838,-2.036,0.08,0.32,0.212,3.929,-19.483,-19.094,-18.695,-18.296,-17.898,-17.5,-17.103,-16.705,-16.306,-15.908,-15.509,-15.111,-14.712,-14.315,-13.918,-13.525,-13.137,-12.757,-12.391,-12.045,-2.186,-2.275,-2.303,-2.288,-2.249,-2.205,-2.164,-2.127,-2.092,-2.059,-2.027,-1.994,-1.959,-1.918,-1.865,-1.794,-1.698,-1.574,-1.413,-1.213,3.585,3.923,4.313,4.755,5.158,5.518,5.843,6.141,6.416,6.672,6.91,7.134,6.842,6.401,6.015,5.66,5.328,5.014,4.716,4.429,0.378,0.75,1.095,1.417,1.725,2.028,2.334,2.642,2.952,3.264,3.575,3.886,4.195,4.501,4.799,5.085,5.352,5.596,5.809,5.982,0.076,0.221,0.422,0.659,0.914,1.175,1.432,1.687,1.939,2.19,2.441,2.693,2.946,3.203,3.469,3.75,4.047,4.364,4.702,5.062,2.657,2.689,2.177,1.798,1.555,1.393,1.309,1.145,1.1,1.076,1.073,0.987,0.979,1.035,1.036,1.101,1.084,1.183,1.298,1.433,1.612,1.895,2.288,2.882,4.102,7.213,10.0,10.0,10.0,3.956,2.293,1.644,1.276,1.003,0.959,0.793,0.734,0.785,0.787,4.14,5.109,-0.711,-9.81,0.0,0.0,2.515,0.212,3.929,0.9
0.48,2.078,2.657,-0.551,0.852,-0.524,-19.793,-2.061,0.063,0.256,0.225,3.895,-19.483,-19.094,-18.695,-18.296,-17.898,-17.5,-17.103,-16.705,-16.306,-15.908,-15.509,-15.111,-14.712,-14.315,-13.918,-13.525,-13.137,-12.757,-12.391,-12.045,-2.186,-2.275,-2.303,-2.288,-2.249,-2.205,-2.164,-2.127,-2.092,-2.059,-2.027,-1.994,-1.959,-1.918,-1.865,-1.794,-1.698,-1.574,-1.413,-1.213,3.585,3.923,4.313,4.755,5.158,5.518,5.843,6.141,6.416,6.672,6.91,7.134,6.842,6.401,6.015,5.66,5.328,5.014,4.716,4.429,0.33,0.708,1.062,1.394,1.713,2.028,2.346,2.665,2.987,3.309,3.632,3.954,4.275,4.592,4.902,5.2,5.481,5.739,5.967,6.156,0.056,0.184,0.369,0.591,0.832,1.078,1.322,1.562,1.8,2.036,2.272,2.509,2.748,2.991,3.244,3.51,3.795,4.1,4.428,4.78,2.773,2.306,1.868,1.675,1.436,1.332,1.186,1.15,1.066,1.053,1.04,0.972,0.984,1.011,1.014,1.081,1.081,1.226,1.31,1.415,1.691,1.925,2.351,3.26,4.945,10.0,10.0,10.0,5.859,3.25,2.043,1.519,1.234,0.981,0.907,0.816,0.803,0.737,0.852,4.111,5.52,-1.649,-9.81,0.0,0.0,2.294,0.225,3.895,0.9
0.5,1.763,2.762,-0.511,0.872,-0.489,-19.746,-2.086,0.046,0.256,0.209,3.888,-19.483,-19.094,-18.695,-18.296,-17.898,-17.5,-17.103,-16.705,-16.306,-15.908,-15.509,-15.111,-14.712,-14.315,-13.918,-13.525,-13.137,-12.757,-12.391,-12.045,-2.186,-2.275,-2.303,-2.288,-2.249,-2.205,-2.164,-2.127,-2.092,-2.059,-2.027,-1.994,-1.959,-1.918,-1.865,-1.794,-1.698,-1.574,-1.413,-1.213,3.585,3.923,4.313,4.755,5.158,5.518,5.843,6.141,6.416,6.672,6.91,7.134,6.842,6.401,6.015,5.66,5.328,5.014,4.716,4.429,0.278,0.661,1.022,1.363,1.692,2.016,2.343,2.672,3.003,3.334,3.666,3.997,4.328,4.654,4.974,5.282,5.574,5.844,6.086,6.289,0.041,0.154,0.325,0.533,0.761,0.995,1.225,1.452,1.677,1.901,2.124,2.348,2.573,2.803,3.043,3.298,3.571,3.866,4.184,4.529,2.679,2.07,1.776,1.51,1.348,1.22,1.114,1.072,1.044,1.013,0.971,0.962,0.961,1.02,1.076,1.037,1.111,1.211,1.376,1.488,1.726,2.01,2.6,3.535,6.005,10.0,10.0,10.0,4.724,2.809,1.887,1.468,1.267,1.036,0.923,0.834,0.766,0.768,0.839,4.115,5.648,-2.051,-9.81,0.0,0.0,2.001,0.209,3.888,0.9
0.52,1.645,2.871,-0.476,0.889,-0.458,-19.696,-2.111,0.036,0.192,0.231,3.887,-19.483,-19.094,-18.695,-18.296,-17.898,-17.5,-17.103,-16.705,-16.306,-15.908,-15.509,-15.111,-14.712,-14.315,-13.918,-13.525,-13.137,-12.757,-12.391,-12.045,-2.186,-2.275,-2.303,-2.288,-2.249,-2.205,-2.164,-2.127,-2.092,-2.059,-2.027,-1.994,-1.959,-1.918,-1.865,-1.794,-1.698,-1.574,-1.413,-1.213,3.585,3.923,4.313,4.755,5.158,5.518,5.843,6.141,6.416,6.672,6.91,7.134,6.842,6.401,6.015,5.66,5.328,5.014,4.716,4.429,0.223,0.61,0.977,1.325,1.661,1.994,2.329,2.665,3.004,3.343,3.682,4.021,4.359,4.694,5.022,5.339,5.64,5.92,6.172,6.387,0.03,0.13,0.288,0.484,0.701,0.923,1.142,1.357,1.57,1.782,1.994,2.206,2.42,2.638,2.867,3.11,3.373,3.658,3.968,4.305,2.404,1.866,1.559,1.413,1.319,1.142,1.064,1.015,1.005,0.96,0.97,0.942,0.977,1.013,0.981,1.058,1.113,1.197,1.309,1.524,1.696,2.165,2.705,3.901,7.078,10.0,10.0,10.0,4.175,2.574,1.876,1.436,1.224,1.083,0.924,0.865,0.805,0.799,0.803,4.145,5.407,-1.961,-9.81,0.0,0.0,1.746,0.231,3.887,0.9
